Name,Power,Engine,Power_to_Weight_Ratio
Jaguar XF 3.0 Litre S Premium Luxury,270.9,2993.0,0.09051119278316071
Honda Amaze VX i-Vtech,86.7,1198.0,0.07237061769616027
Audi A6 2.7 TDI,179.5,2698.0,0.06653076352853966
Hyundai i20 1.2 Spotz,81.83,1197.0,0.06836257309941521
Volkswagen Ameo 1.2 MPI Highline Plus 16,73.75,1198.0,0.061560934891485806
Renault Fluence 2.0,135.1,1997.0,0.06765147721582374
Maruti Alto K10 VXI,67.1,998.0,0.06723446893787574
Maruti Alto Std,46.3,796.0,0.05816582914572864
Maruti Wagon R VXI BS IV,67.04,998.0,0.06717434869739479
Fiat Linea 1.3 Emotion,92.0,1248.0,0.07371794871794872
Maruti Swift Dzire Vdi BSIV,73.9,1248.0,0.059214743589743594
Renault Scala Diesel RxL,84.8,1461.0,0.05804243668720054
Hyundai i20 Magna,80.0,1197.0,0.06683375104427736
Hyundai Xcent 1.2 Kappa SX Option,82.0,1197.0,0.06850459482038429
Maruti Wagon R LXI,67.1,998.0,0.06723446893787574
Mahindra XUV500 W8 2WD,140.0,2179.0,0.06424965580541533
Toyota Fortuner 4x2 AT,168.5,2982.0,0.05650570087189805
Renault Duster 110PS Diesel RxZ Plus,108.45,1461.0,0.0742299794661191
Hyundai Santro Xing GLS,62.1,1086.0,0.057182320441988954
Hyundai Verna 1.6 SX VTVT,121.3,1591.0,0.07624135763670647
BMW X1 sDrive 20d Exclusive,177.0,1995.0,0.0887218045112782
Honda Civic 2006-2010 1.8 V AT,130.0,1799.0,0.07226236798221233
Audi A6 35 TFSI Matrix,187.74,1798.0,0.10441601779755284
Maruti Wagon R LXI BS IV,67.04,998.0,0.06717434869739479
Maruti Vitara Brezza ZDi Plus Dual Tone,88.5,1248.0,0.07091346153846154
Land Rover Discovery 3 TDV6 Diesel Automatic,190.0,2720.0,0.06985294117647059
Maruti Dzire New,74.0,1248.0,0.05929487179487179
Hyundai Verna VTVT 1.6 SX,121.3,1591.0,0.07624135763670647
Maruti Ertiga ZDI Plus,88.5,1248.0,0.07091346153846154
Hyundai Accent GLE,94.0,1495.0,0.06287625418060201
Hyundai i20 1.2 Sportz,80.0,1197.0,0.06683375104427736
Hyundai Verna VTVT 1.6 SX,121.3,1591.0,0.07624135763670647
Maruti Alto LX,46.3,796.0,0.05816582914572864
Mahindra Scorpio VLX,120.0,2179.0,0.05507113354749885
Maruti Wagon R LXI,67.1,998.0,0.06723446893787574
Hyundai i20 1.2 Sportz,80.0,1197.0,0.06683375104427736
Maruti Ritz VDi,73.9,1248.0,0.059214743589743594
Renault Koleos 2.0 Diesel,148.0,1995.0,0.07418546365914787
BMW 3 Series 320d,190.0,1995.0,0.09523809523809523
Honda Brio V MT,86.8,1198.0,0.07245409015025041
Hyundai Sonata GOLD,134.0,1997.0,0.0671006509764647
Maruti Swift Dzire VDi,73.9,1248.0,0.059214743589743594
Mahindra XUV500 W8 4WD,140.0,2179.0,0.06424965580541533
Hyundai i10 Sportz 1.1L,68.05,1086.0,0.06266114180478821
Maruti Ciaz ZXi Plus,91.1,1373.0,0.0663510560815732
Toyota Innova 2.5 V Diesel 8-seater,102.0,2494.0,0.0408981555733761
Hyundai Grand i10 Sportz,82.0,1197.0,0.06850459482038429
Chevrolet Optra Magnum 2.0 LS BSIII,123.7,1991.0,0.062129583124058266
Mahindra Ssangyong Rexton RX5,162.0,2696.0,0.06008902077151335
Mahindra XUV500 W8 2WD,140.0,2179.0,0.06424965580541533
Honda City i VTEC SV,117.3,1497.0,0.0783567134268537
Ford Ecosport 1.5 DV5 MT Titanium,89.84,1498.0,0.05997329773030708
Hyundai i20 Sportz 1.2,81.83,1197.0,0.06836257309941521
Mercedes-Benz CLA 200 CDI Sport,136.0,2143.0,0.06346243583761083
Hyundai EON Magna,55.0,814.0,0.06756756756756757
Toyota Etios G Safety,88.7,1496.0,0.059291443850267384
Maruti Swift Dzire Tour LDI,74.0,1248.0,0.05929487179487179
Maruti Alto LXi,46.3,796.0,0.05816582914572864
Maruti Celerio ZXI,67.04,998.0,0.06717434869739479
Ford Ecosport 1.5 DV5 MT Titanium Optional,89.84,1498.0,0.05997329773030708
Nissan Terrano XV 110 PS Limited Edition,108.5,1461.0,0.07426420260095824
Honda Accord VTi-L AT,142.0,2354.0,0.06032285471537808
Maruti Swift Ldi BSIII,75.0,1248.0,0.06009615384615385
Mahindra XUV500 AT W10 FWD,140.0,2179.0,0.06424965580541533
Honda Jazz 1.2 VX i VTEC,88.7,1199.0,0.07397831526271893
Honda City i VTEC V,117.3,1497.0,0.0783567134268537
Fiat Grande Punto 1.2 Dynamic,67.0,1172.0,0.05716723549488054
Maruti Ertiga ZXI,93.7,1373.0,0.06824471959213402
Nissan Micra XL,75.0,1198.0,0.06260434056761269
Honda City 1.5 V MT,118.0,1497.0,0.0788243152972612
Toyota Etios VX,88.73,1496.0,0.05931149732620321
BMW 3 Series 320d Luxury Line,184.0,1995.0,0.09223057644110276
Honda Jazz 1.2 SV i VTEC,88.7,1199.0,0.07397831526271893
Maruti Dzire VDI,73.75,1248.0,0.05909455128205128
Skoda Rapid 1.6 TDI Elegance,103.5,1598.0,0.06476846057571965
Mahindra XUV500 W6 2WD,140.0,2179.0,0.06424965580541533
Hyundai Grand i10 AT Asta,82.0,1197.0,0.06850459482038429
Honda City 1.5 V MT,118.0,1497.0,0.0788243152972612
Toyota Innova 2.5 GX 7 STR,102.0,2494.0,0.0408981555733761
Mahindra XUV500 W8 2WD,140.0,2179.0,0.06424965580541533
Maruti Swift Dzire VDi,73.9,1248.0,0.059214743589743594
Volkswagen Vento Petrol Highline,103.6,1598.0,0.06483103879849812
Audi A4 2.0 TDI,147.51,1968.0,0.07495426829268292
Maruti Ertiga LXI,93.7,1373.0,0.06824471959213402
Maruti 800 AC,37.0,796.0,0.04648241206030151
Honda City 1.5 V MT,118.0,1497.0,0.0788243152972612
Maruti Swift Dzire VXI,85.8,1197.0,0.07167919799498747
Toyota Camry Hybrid,158.2,2494.0,0.06343223736968724
Hyundai Grand i10 CRDi Sportz,70.0,1120.0,0.0625
Toyota Innova Crysta 2.8 GX AT 8S,171.5,2755.0,0.062250453720508164
Hyundai i10 Magna,78.9,1197.0,0.06591478696741855
Hyundai Grand i10 AT Asta,82.0,1197.0,0.06850459482038429
Maruti Baleno Alpha Diesel,74.0,1248.0,0.05929487179487179
Skoda Superb Style 1.8 TSI AT,177.46,1798.0,0.09869855394883204
Mercedes-Benz New C-Class 220 CDI AT,170.0,2143.0,0.07932804479701354
Maruti Ritz VDi,73.9,1248.0,0.059214743589743594
Maruti Swift Dzire Tour LDI,74.0,1248.0,0.05929487179487179
Honda Civic 2010-2013 1.8 V MT,130.2,1799.0,0.07237354085603112
Maruti Ertiga SHVS VDI,88.5,1248.0,0.07091346153846154
Hyundai Elantra CRDi SX,126.24,1582.0,0.07979772439949431
Toyota Fortuner 4x2 AT,168.5,2982.0,0.05650570087189805
Volkswagen Polo GT TSI,103.6,1197.0,0.08654970760233918
Skoda Octavia Classic 1.9 TDI MT,66.0,1896.0,0.03481012658227848
Volkswagen Polo 1.5 TDI Trendline,88.8,1498.0,0.05927903871829105
Hyundai Santro Xing GL Plus,62.1,1086.0,0.057182320441988954
Hyundai Accent GLE,94.0,1495.0,0.06287625418060201
Hyundai EON D Lite Plus,55.2,814.0,0.06781326781326781
Toyota Innova 2.5 V Diesel 7-seater,102.0,2494.0,0.0408981555733761
Maruti Ignis 1.3 Zeta,74.0,1248.0,0.05929487179487179
Maruti Ciaz Alpha,103.25,1462.0,0.07062243502051983
Maruti Swift Dzire VXi,85.8,1298.0,0.06610169491525424
Honda City i VTEC CVT VX,117.3,1497.0,0.0783567134268537
Honda Brio S MT,86.8,1198.0,0.07245409015025041
Toyota Etios Liva GD,67.04,1364.0,0.04914956011730206
Volvo XC60 D5,215.0,2400.0,0.08958333333333333
Tata Indigo CS eGVX,64.08,1193.0,0.053713327745180214
Toyota Innova Crysta 2.8 ZX AT,171.5,2755.0,0.062250453720508164
Volkswagen Vento Diesel Highline,103.6,1598.0,0.06483103879849812
Ford Ecosport 1.5 DV5 MT Titanium,89.84,1498.0,0.05997329773030708
Maruti Wagon R VXI,67.1,998.0,0.06723446893787574
Mercedes-Benz S-Class 320 L,210.0,2987.0,0.07030465349849348
Volkswagen Polo 1.5 TDI Highline,88.8,1498.0,0.05927903871829105
Tata Indica GLS BS IV,65.3,1193.0,0.05473595976529757
Maruti 800 Std BSIII,37.0,796.0,0.04648241206030151
Jeep Compass 2.0 Longitude,170.0,1956.0,0.0869120654396728
Maruti Alto K10 LXI Optional,67.1,998.0,0.06723446893787574
Skoda Octavia Elegance 2.0 TDI AT,141.0,1968.0,0.07164634146341463
Maruti Swift Dzire VDI Optional,74.0,1248.0,0.05929487179487179
Maruti Ciaz VDi Plus SHVS,88.5,1248.0,0.07091346153846154
Mercedes-Benz New C-Class C 220 CDI CLASSIC,170.0,2148.0,0.07914338919925512
Ford Figo Diesel ZXI,68.0,1399.0,0.04860614724803431
Toyota Corolla Altis VL,138.1,1798.0,0.0768075639599555
Maruti SX4 S Cross DDiS 320 Zeta,118.0,1598.0,0.07384230287859825
Ford Figo Petrol ZXI,70.0,1196.0,0.05852842809364549
Honda Jazz Exclusive CVT,88.7,1199.0,0.07397831526271893
Maruti Zen LXi - BS III,60.0,993.0,0.06042296072507553
Toyota Fortuner 3.0 Diesel,171.0,2982.0,0.05734406438631791
Maruti Ciaz ZDi Plus,88.5,1248.0,0.07091346153846154
Renault KWID RXT,53.3,799.0,0.06670838548185232
Hyundai i10 Magna AT,80.0,1197.0,0.06683375104427736
Maruti Celerio ZXI AT Optional,67.04,998.0,0.06717434869739479
Hyundai Creta 1.4 E Plus Diesel,88.7,1396.0,0.06353868194842408
Honda Jazz 1.5 SV i DTEC,98.6,1498.0,0.06582109479305741
Honda City 1.5 S MT,118.0,1497.0,0.0788243152972612
Mitsubishi Lancer 1.5 SFXi,85.8,1468.0,0.05844686648501362
Nissan Sunny XE P,97.6,1498.0,0.0651535380507343
Honda Accord 2.4 AT,177.6,2354.0,0.07544604927782497
Mahindra XUV500 W8 2WD,140.0,2179.0,0.06424965580541533
Hyundai i20 1.2 Magna Executive,81.83,1197.0,0.06836257309941521
Nissan Micra Diesel XL,63.1,1461.0,0.0431895961670089
Maruti Ciaz AT ZXi,91.1,1373.0,0.0663510560815732
Volkswagen Vento Diesel Trendline,103.6,1598.0,0.06483103879849812
Hyundai i20 Asta,80.0,1197.0,0.06683375104427736
Toyota Corolla Altis G,138.1,1798.0,0.0768075639599555
Honda City i DTEC VX,98.6,1498.0,0.06582109479305741
Maruti Swift VXI BSIV,81.8,1197.0,0.0683375104427736
Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,203.0,2143.0,0.09472701819878675
Toyota Innova 2.5 G (Diesel) 7 Seater,100.6,2494.0,0.04033680834001604
Maruti Swift Lxi BSIII,88.2,1298.0,0.0679506933744222
Mercedes-Benz New C-Class C 220d Avantgarde Edition C,167.62,2143.0,0.07821745216985534
Hyundai Grand i10 Asta,82.0,1197.0,0.06850459482038429
Maruti Wagon R LXI BS IV,67.1,998.0,0.06723446893787574
Ford EcoSport 1.5 TDCi Titanium,98.59,1498.0,0.06581441922563418
Volkswagen Polo 1.2 MPI Comfortline,74.0,1198.0,0.06176961602671119
Hyundai Verna 1.6 VTVT AT SX,121.3,1591.0,0.07624135763670647
Renault KWID AMT RXL,67.0,999.0,0.06706706706706707
Honda Brio S Option AT,86.8,1198.0,0.07245409015025041
Ford Figo Aspire 1.2 Ti-VCT Titanium,86.8,1196.0,0.0725752508361204
Toyota Fortuner 3.0 Diesel,171.0,2982.0,0.05734406438631791
Tata Indigo eCS eLX BS IV,69.01,1396.0,0.04943409742120344
Ford Figo 2015-2019 1.5D Ambiente MT,99.0,1498.0,0.06608811748998665
Maruti Swift Dzire VDI,74.0,1248.0,0.05929487179487179
Nissan Micra Diesel XV Primo,63.1,1461.0,0.0431895961670089
Skoda Octavia Style Plus 2.0 TDI AT,141.0,1968.0,0.07164634146341463
Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,138.03,1968.0,0.07013719512195123
Audi Q7 35 TDI Quattro Technology,241.4,2967.0,0.08136164475901585
Hyundai i20 1.2 Sportz,80.0,1197.0,0.06683375104427736
BMW 3 Series 320d Corporate Edition,181.0,1995.0,0.09072681704260652
Hyundai i20 Active 1.4 SX Dual Tone,88.73,1396.0,0.06356017191977077
Mahindra Scorpio 2.6 DX,116.6,2609.0,0.04469145266385588
Ford Figo Diesel EXI,68.05,1399.0,0.04864188706218728
Honda Accord 2.4 Inspire M/T,180.0,2354.0,0.07646559048428207
Hyundai i20 Sportz 1.4 CRDi,88.76,1396.0,0.06358166189111748
Jaguar XF 2.2 Litre Luxury,187.7,2179.0,0.08614043139054611
Hyundai Verna 1.6 SX VTVT (O) AT,121.4,1591.0,0.07630421118793212
Honda City i VTEC VX Option,117.3,1497.0,0.0783567134268537
Hyundai i20 Asta Optional with Sunroof 1.2,82.85,1197.0,0.06921470342522974
Honda Brio S MT,86.8,1198.0,0.07245409015025041
Hyundai i20 Sportz 1.4 CRDi,88.76,1396.0,0.06358166189111748
Maruti Grand Vitara 2.4 MT,163.5,2393.0,0.06832427914751359
Maruti A-Star Vxi,66.1,998.0,0.06623246492985971
Fiat Punto 1.3 Emotion,98.6,1497.0,0.06586506346025384
Maruti Alto LXi,46.3,796.0,0.05816582914572864
Mahindra XUV500 W10 2WD,140.0,2179.0,0.06424965580541533
Maruti Swift RS VDI,74.0,1248.0,0.05929487179487179
BMW X1 sDrive20d,184.0,1995.0,0.09223057644110276
Volkswagen Passat 2.0 PD DSG,140.0,1968.0,0.07113821138211382
BMW X3 xDrive20d,184.0,1995.0,0.09223057644110276
Maruti Ritz VXi,85.8,1197.0,0.07167919799498747
Hyundai i20 Sportz 1.4 CRDi,88.76,1396.0,0.06358166189111748
Maruti Swift VDI BSIV,74.0,1248.0,0.05929487179487179
Mercedes-Benz New C-Class 200 Kompressor,178.0,1796.0,0.09910913140311804
Toyota Corolla Altis 1.8 GL,138.03,1798.0,0.0767686318131257
Hyundai Verna 1.6 SX CRDi (O),126.32,1582.0,0.07984829329962073
Renault Duster 110PS Diesel RxZ,108.45,1461.0,0.0742299794661191
Maruti Swift Ldi BSIII,75.0,1248.0,0.06009615384615385
Maruti Alto K10 VXI,67.1,998.0,0.06723446893787574
Hyundai Creta 1.6 SX Plus Petrol Automatic,121.3,1591.0,0.07624135763670647
Mercedes-Benz CLA 200 CGI Sport,183.0,1991.0,0.09191361125062783
Honda CR-V 2.4 4WD AT,152.0,2354.0,0.06457094307561598
Ford Ecosport 1.5 DV5 MT Trend,89.84,1498.0,0.05997329773030708
Mercedes-Benz E-Class 2015-2017 E250 CDI Avantgarde,204.0,2143.0,0.09519365375641624
Hyundai Grand i10 CRDi Magna,70.0,1120.0,0.0625
Ford Fiesta 1.4 Duratec ZXI,68.0,1388.0,0.04899135446685879
Hyundai Creta 1.6 SX Automatic Diesel,126.2,1582.0,0.0797724399494311
Maruti A-Star Lxi,66.1,998.0,0.06623246492985971
Maruti Ritz LDi,73.94,1248.0,0.05924679487179487
Honda City i VTEC SV,117.3,1497.0,0.0783567134268537
Toyota Innova 2.5 GX (Diesel) 7 Seater,100.6,2494.0,0.04033680834001604
Mercedes-Benz R-Class R350 4Matic Long,272.0,3498.0,0.07775871926815323
Skoda Rapid 1.5 TDI Elegance,103.52,1498.0,0.06910547396528705
Ford Ecosport 1.5 Ti VCT MT Titanium,110.0,1499.0,0.0733822548365577
Maruti Celerio VXI AT,67.04,998.0,0.06717434869739479
Volkswagen Vento Petrol Highline,103.6,1598.0,0.06483103879849812
Volvo XC60 D5,215.0,2400.0,0.08958333333333333
Toyota Etios Cross 1.4 GD,67.04,1364.0,0.04914956011730206
Tata Indica Vista TDI LX,70.0,1405.0,0.0498220640569395
Honda City i VTEC CVT VX,117.3,1497.0,0.0783567134268537
Honda City 1.5 V MT,118.0,1497.0,0.0788243152972612
Skoda Octavia Rider Classic 1.9 TDI,66.0,1896.0,0.03481012658227848
Toyota Corolla 1.8 J,138.0,1798.0,0.07675194660734148
Toyota Etios G,88.73,1496.0,0.05931149732620321
BMW X1 sDrive20d,184.0,1995.0,0.09223057644110276
Honda City ZX CVT,78.0,1497.0,0.052104208416833664
Hyundai i20 Sportz 1.4 CRDi,88.73,1396.0,0.06356017191977077
Mercedes-Benz E-Class E350 CDI,261.5,2987.0,0.0875460328088383
Hyundai Creta 1.6 CRDi SX Option,126.2,1582.0,0.0797724399494311
Audi Q3 2012-2015 2.0 TDI Quattro Premium Plus,174.33,1968.0,0.08858231707317074
Land Rover Discovery Sport TD4 HSE,147.5,2179.0,0.067691601652134
Skoda Rapid 1.5 TDI AT Elegance Plus,103.52,1498.0,0.06910547396528705
Maruti Celerio VXI AT,67.04,998.0,0.06717434869739479
Audi RS5 Coupe,444.0,2894.0,0.15342087076710437
Maruti Ciaz ZXi Plus,91.1,1373.0,0.0663510560815732
Audi Q5 2.0 TDI Premium Plus,174.3,1968.0,0.08856707317073172
Ford Figo Diesel Titanium,68.0,1399.0,0.04860614724803431
Ford Ecosport 1.0 Ecoboost Titanium,123.37,999.0,0.12349349349349349
Honda City 1.5 S MT,118.0,1497.0,0.0788243152972612
Jaguar XF 2.2 Litre Luxury,187.7,2179.0,0.08614043139054611
Maruti Swift VXI BSIV,81.8,1197.0,0.0683375104427736
BMW 5 Series 520d Luxury Line,190.0,1995.0,0.09523809523809523
Mercedes-Benz B Class B200 CDI,107.3,2143.0,0.050069995333644424
Honda Brio S MT,86.8,1198.0,0.07245409015025041
Hyundai i20 Sportz 1.2,81.83,1197.0,0.06836257309941521
Tata Indica V2 DLG TC,68.0,1405.0,0.048398576512455514
Toyota Fortuner 3.0 Diesel,171.0,2982.0,0.05734406438631791
Hyundai i10 Sportz 1.1L,68.05,1086.0,0.06266114180478821
Hyundai i20 1.2 Sportz Option,80.0,1197.0,0.06683375104427736
Honda Amaze S AT i-Vtech,86.7,1198.0,0.07237061769616027
Land Rover Range Rover 3.0 Diesel LWB Vogue,255.0,2993.0,0.08519879719345139
Hyundai i10 Sportz 1.2 AT,78.9,1197.0,0.06591478696741855
Volkswagen Polo Diesel Trendline 1.2L,73.9,1199.0,0.06163469557964971
Maruti Baleno RS Petrol,100.0,998.0,0.10020040080160321
Hyundai i20 Sportz 1.4 CRDi,88.76,1396.0,0.06358166189111748
Toyota Corolla H4,125.0,1794.0,0.06967670011148272
Toyota Innova 2.5 VX (Diesel) 7 Seater,100.6,2494.0,0.04033680834001604
Maruti Celerio VXI AT Optional,67.04,998.0,0.06717434869739479
Skoda Octavia Elegance 2.0 TDI AT,141.0,1968.0,0.07164634146341463
Honda Mobilio S i VTEC,117.3,1497.0,0.0783567134268537
Hyundai Verna 1.6 CRDi SX,126.2,1582.0,0.0797724399494311
Honda City 1.5 S MT,118.0,1497.0,0.0788243152972612
Ford Classic 1.4 Duratorq Titanium,67.0,1399.0,0.04789135096497498
Maruti Ciaz ZDi,88.5,1248.0,0.07091346153846154
Maruti Wagon R VXI BS IV,67.1,998.0,0.06723446893787574
Audi A4 3.0 TDI Quattro,241.4,2967.0,0.08136164475901585
Toyota Camry Hybrid 2.5,175.67,2487.0,0.07063530357860875
Hyundai i20 Asta 1.2,81.83,1197.0,0.06836257309941521
Hyundai Grand i10 1.2 Kappa Asta,81.86,1197.0,0.0683876357560568
Volkswagen Polo Diesel Trendline 1.2L,73.9,1199.0,0.06163469557964971
BMW X5 xDrive 30d M Sport,258.0,2993.0,0.08620113598396258
Volkswagen Polo Petrol Comfortline 1.2L,73.9,1198.0,0.06168614357262104
Renault Duster 85PS Diesel RxE,83.8,1461.0,0.05735797399041752
Skoda Superb Style 1.8 TSI AT,177.46,1798.0,0.09869855394883204
Audi Q5 2.0 TDI,174.3,1968.0,0.08856707317073172
Maruti Baleno Delta 1.3,74.0,1248.0,0.05929487179487179
Volkswagen Polo Petrol Comfortline 1.2L,73.9,1198.0,0.06168614357262104
Mitsubishi Pajero Sport 4X4 AT,175.56,2477.0,0.07087605974969721
Maruti Ciaz VXi Plus,91.1,1373.0,0.0663510560815732
Renault Duster 85PS Diesel RxL Option,83.8,1461.0,0.05735797399041752
Hyundai EON D Lite Plus Option,55.2,814.0,0.06781326781326781
Honda CR-V 2.4 MT,152.0,2354.0,0.06457094307561598
Hyundai Verna 1.6 SX VTVT,121.3,1591.0,0.07624135763670647
Toyota Corolla Altis JS MT,138.03,1798.0,0.0767686318131257
Maruti SX4 ZXI MT BSIV,103.3,1586.0,0.06513240857503153
Volkswagen Polo Petrol Comfortline 1.2L,73.9,1198.0,0.06168614357262104
Audi Q5 30 TDI quattro Premium Plus,174.3,1968.0,0.08856707317073172
Honda City 1.5 V MT,118.0,1497.0,0.0788243152972612
Maruti Wagon R VXI,67.04,998.0,0.06717434869739479
Mitsubishi Pajero Sport 4X4 AT,175.56,2477.0,0.07087605974969721
Skoda Octavia Elegance 1.8 TSI AT,177.5,1798.0,0.09872080088987764
Hyundai Creta 1.6 CRDi SX Option,126.2,1582.0,0.0797724399494311
Maruti Alto LXi BSIII,46.3,796.0,0.05816582914572864
Honda City V MT,116.3,1497.0,0.07768871075484302
Datsun redi-GO S,53.0,799.0,0.06633291614518148
Skoda Yeti Ambition 4WD,138.08,1968.0,0.07016260162601627
Mercedes-Benz B Class B180,120.7,1595.0,0.07567398119122257
Volkswagen Polo GT TSI,103.6,1197.0,0.08654970760233918
Ford EcoSport 1.5 TDCi Titanium,98.59,1498.0,0.06581441922563418
Hyundai Creta 1.6 SX Plus Dual Tone Petrol,121.3,1591.0,0.07624135763670647
Toyota Fortuner 2.8 2WD MT,174.5,2755.0,0.0633393829401089
Maruti Swift Dzire ZXI,83.14,1197.0,0.06945697577276524
Hyundai i20 1.2 Asta with AVN,80.0,1197.0,0.06683375104427736
Honda BR-V i-VTEC S MT,117.3,1497.0,0.0783567134268537
Maruti Celerio ZXI,67.04,998.0,0.06717434869739479
Mercedes-Benz E-Class 2009-2013 E350 Petrol,272.0,3498.0,0.07775871926815323
Hyundai i10 Magna 1.2 iTech SE,78.9,1197.0,0.06591478696741855
Toyota Etios Liva V,78.9,1197.0,0.06591478696741855
Mercedes-Benz E-Class 2015-2017 E250 Edition E,204.0,2143.0,0.09519365375641624
Hyundai EON D Lite Plus,55.2,814.0,0.06781326781326781
Honda City 1.5 S MT,118.0,1497.0,0.0788243152972612
Mercedes-Benz S-Class 280 AT,210.0,2987.0,0.07030465349849348
Tata Indigo CS eVX,69.01,1396.0,0.04943409742120344
Hyundai Creta 1.6 VTVT S,121.3,1591.0,0.07624135763670647
Maruti Wagon R LXI BS IV,67.04,998.0,0.06717434869739479
Maruti Dzire VDI,73.75,1248.0,0.05909455128205128
Ford Ikon 1.3 Flair,70.0,1299.0,0.05388760585065435
Volkswagen Polo Petrol Comfortline 1.2L,73.9,1198.0,0.06168614357262104
Hyundai i10 Magna 1.2,78.9,1197.0,0.06591478696741855
Chevrolet Enjoy 1.3 TCDi LTZ 8,73.74,1248.0,0.059086538461538454
Land Rover Range Rover 3.0 D,98.6,1497.0,0.06586506346025384
Mercedes-Benz E-Class 200 Kompressor Elegance,157.7,1796.0,0.08780623608017817
Maruti Swift Vdi BSIII,75.0,1248.0,0.06009615384615385
Mahindra XUV500 W8 4WD,140.0,2179.0,0.06424965580541533
Toyota Etios Liva G,78.9,1197.0,0.06591478696741855
Mahindra XUV500 W8 4WD,140.0,2179.0,0.06424965580541533
Hyundai Creta 1.6 VTVT S,121.3,1591.0,0.07624135763670647
Honda City i DTEC SV,98.6,1498.0,0.06582109479305741
Maruti Swift Dzire VDi,73.9,1248.0,0.059214743589743594
Maruti Wagon R LXI BS IV,67.04,998.0,0.06717434869739479
Hyundai EON Era Plus,55.2,814.0,0.06781326781326781
Toyota Innova Crysta 2.8 ZX AT,171.5,2755.0,0.062250453720508164
Hyundai Creta 1.6 SX Option,121.3,1591.0,0.07624135763670647
Maruti Wagon R VXI Plus,67.04,998.0,0.06717434869739479
Mercedes-Benz GL-Class 350 CDI Blue Efficiency,254.8,2987.0,0.08530297957817208
Maruti Celerio VXI,67.04,998.0,0.06717434869739479
Mahindra Scorpio SLE BSIV,120.0,2179.0,0.05507113354749885
Datsun redi-GO T Option,53.64,799.0,0.06713391739674593
Fiat Grande Punto EVO 1.3 Active,75.0,1248.0,0.06009615384615385
Hyundai Elantra CRDi SX,126.24,1582.0,0.07979772439949431
Maruti Swift Dzire LXI,85.8,1197.0,0.07167919799498747
Audi A4 2.0 TDI Multitronic,140.0,1968.0,0.07113821138211382
Honda Brio VX AT,86.8,1198.0,0.07245409015025041
Maruti Wagon R LXI BS IV,67.1,998.0,0.06723446893787574
Hyundai i10 Magna 1.1,68.05,1086.0,0.06266114180478821
Hyundai Verna 1.6 SX,126.32,1582.0,0.07984829329962073
Hyundai Verna 1.6 SX,126.32,1582.0,0.07984829329962073
Maruti Ritz VDi,73.94,1248.0,0.05924679487179487
Hyundai Creta 1.6 SX Option Diesel,126.2,1582.0,0.0797724399494311
Maruti Baleno Delta,83.1,1197.0,0.06942355889724311
Hyundai Verna 1.6 CRDI,126.3,1582.0,0.07983565107458912
Tata Indica Vista Quadrajet VX,74.0,1248.0,0.05929487179487179
Hyundai i20 1.2 Magna,80.0,1197.0,0.06683375104427736
Porsche Panamera Diesel,300.0,2967.0,0.10111223458038422
Maruti Eeco Smiles 5 Seater AC,73.0,1196.0,0.061036789297658864
BMW 3 Series 320d Sport,190.0,1995.0,0.09523809523809523
Maruti Ertiga VDI,88.5,1248.0,0.07091346153846154
Hyundai Xcent 1.2 Kappa AT S Option,81.86,1197.0,0.0683876357560568
Volkswagen Vento 1.2 TSI Highline AT,103.2,1197.0,0.0862155388471178
Audi Q3 35 TDI Quattro Premium,174.33,1968.0,0.08858231707317074
Hyundai i10 Magna 1.1,68.05,1086.0,0.06266114180478821
Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,138.03,1968.0,0.07013719512195123
Maruti Baleno RS 1.0 Petrol,100.0,998.0,0.10020040080160321
Hyundai i10 Era,68.05,1086.0,0.06266114180478821
Toyota Innova 2.5 G4 Diesel 8-seater,102.0,2494.0,0.0408981555733761
