Unnamed: 0,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price,Power_to_Weight_Ratio
3874,Ford Ecosport 1.5 DV5 MT Titanium Optional,Hyderabad,2015,45000,Diesel,Manual,First,22.7,1498.0,89.84,5.0,8.9,0.05997329773030708
3889,Maruti Dzire VDI,Jaipur,2013,77084,Diesel,Manual,First,28.4,1248.0,73.75,5.0,4.95,0.05909455128205128
3890,Skoda Rapid 1.6 TDI Elegance,Hyderabad,2013,71803,Diesel,Manual,First,20.5,1598.0,103.5,5.0,5.75,0.06476846057571965
3906,Hyundai Grand i10 CRDi Sportz,Kolkata,2014,43068,Diesel,Manual,First,24.0,1120.0,70.0,5.0,3.5,0.0625
3908,Hyundai i10 Magna,Coimbatore,2011,50436,Petrol,Manual,First,20.36,1197.0,78.9,5.0,3.65,0.06591478696741855
3910,Maruti Baleno Alpha Diesel,Mumbai,2018,2000,Diesel,Manual,First,27.39,1248.0,74.0,5.0,8.7,0.05929487179487179
3913,Maruti Ritz VDi,Kolkata,2011,35888,Diesel,Manual,First,21.1,1248.0,73.9,5.0,1.89,0.059214743589743594
3914,Maruti Swift Dzire Tour LDI,Kolkata,2015,168205,Diesel,Manual,First,23.4,1248.0,74.0,5.0,4.0,0.05929487179487179
3917,Hyundai Elantra CRDi SX,Kolkata,2014,45000,Diesel,Manual,First,22.7,1582.0,126.24,5.0,7.0,0.07979772439949431
3921,Volkswagen Polo 1.5 TDI Trendline,Delhi,2014,32400,Diesel,Manual,First,20.14,1498.0,88.8,5.0,3.95,0.05927903871829105
3924,Hyundai EON D Lite Plus,Coimbatore,2014,45407,Petrol,Manual,Second,21.1,814.0,55.2,5.0,3.39,0.06781326781326781
3926,Maruti Ignis 1.3 Zeta,Mumbai,2017,19000,Diesel,Manual,First,26.8,1248.0,74.0,5.0,5.91,0.05929487179487179
3927,Maruti Ciaz Alpha,Mumbai,2017,19416,Petrol,Manual,First,21.56,1462.0,103.25,5.0,8.25,0.07062243502051983
3932,Toyota Etios Liva GD,Delhi,2014,63000,Diesel,Manual,First,23.59,1364.0,67.04,5.0,4.35,0.04914956011730206
3936,Volkswagen Vento Diesel Highline,Pune,2013,95500,Diesel,Manual,First,20.54,1598.0,103.6,5.0,5.0,0.06483103879849812
3937,Ford Ecosport 1.5 DV5 MT Titanium,Pune,2014,72100,Diesel,Manual,First,22.7,1498.0,89.84,5.0,5.45,0.05997329773030708
3940,Volkswagen Polo 1.5 TDI Highline,Hyderabad,2015,75600,Diesel,Manual,First,20.14,1498.0,88.8,5.0,5.8,0.05927903871829105
3944,Maruti Alto K10 LXI Optional,Pune,2016,7000,Petrol,Manual,First,24.07,998.0,67.1,5.0,3.0,0.06723446893787574
3946,Maruti Swift Dzire VDI Optional,Hyderabad,2016,30000,Diesel,Manual,First,26.59,1248.0,74.0,5.0,6.0,0.05929487179487179
3947,Maruti Ciaz VDi Plus SHVS,Mumbai,2016,38151,Diesel,Manual,First,28.09,1248.0,88.5,5.0,7.65,0.07091346153846154
3951,Maruti SX4 S Cross DDiS 320 Zeta,Mumbai,2016,38000,Diesel,Manual,First,22.7,1598.0,118.0,5.0,7.85,0.07384230287859825
3956,Maruti Ciaz ZDi Plus,Jaipur,2015,65218,Diesel,Manual,First,26.21,1248.0,88.5,5.0,7.4,0.07091346153846154
3957,Renault KWID RXT,Kochi,2016,53886,Petrol,Manual,First,25.17,799.0,53.3,5.0,3.07,0.06670838548185232
3959,Maruti Celerio ZXI AT Optional,Pune,2016,64000,Petrol,Automatic,First,23.1,998.0,67.04,5.0,4.2,0.06717434869739479
3960,Hyundai Creta 1.4 E Plus Diesel,Kochi,2018,41641,Diesel,Manual,First,21.38,1396.0,88.7,5.0,10.82,0.06353868194842408
3961,Honda Jazz 1.5 SV i DTEC,Hyderabad,2016,44345,Diesel,Manual,First,27.3,1498.0,98.6,5.0,6.1,0.06582109479305741
3968,Nissan Micra Diesel XL,Chennai,2014,100000,Diesel,Manual,First,23.08,1461.0,63.1,5.0,3.0,0.0431895961670089
3970,Volkswagen Vento Diesel Trendline,Chennai,2011,41000,Diesel,Manual,First,20.54,1598.0,103.6,5.0,4.0,0.06483103879849812
3973,Honda City i DTEC VX,Kolkata,2014,37298,Diesel,Manual,First,25.1,1498.0,98.6,5.0,4.9,0.06582109479305741
3974,Maruti Swift VXI BSIV,Pune,2014,42000,Petrol,Manual,Second,20.4,1197.0,81.8,5.0,3.6,0.0683375104427736
3981,Ford EcoSport 1.5 TDCi Titanium,Hyderabad,2016,36778,Diesel,Manual,First,22.77,1498.0,98.59,5.0,8.8,0.06581441922563418
3984,Renault KWID AMT RXL,Ahmedabad,2017,12000,Petrol,Automatic,Second,24.04,999.0,67.0,5.0,3.25,0.06706706706706707
3988,Tata Indigo eCS eLX BS IV,Ahmedabad,2013,31000,Diesel,Manual,First,25.0,1396.0,69.01,5.0,2.7,0.04943409742120344
3989,Ford Figo 2015-2019 1.5D Ambiente MT,Chennai,2016,70000,Diesel,Manual,First,25.83,1498.0,99.0,5.0,4.6,0.06608811748998665
3990,Maruti Swift Dzire VDI,Jaipur,2014,61000,Diesel,Manual,First,23.4,1248.0,74.0,5.0,5.35,0.05929487179487179
3991,Nissan Micra Diesel XV Primo,Pune,2011,72000,Diesel,Manual,First,23.08,1461.0,63.1,5.0,2.3,0.0431895961670089
3997,Hyundai i20 Active 1.4 SX Dual Tone,Kolkata,2015,27000,Diesel,Manual,First,21.19,1396.0,88.73,5.0,5.99,0.06356017191977077
4002,Hyundai i20 Sportz 1.4 CRDi,Bangalore,2013,60000,Diesel,Manual,First,21.9,1396.0,88.76,5.0,5.45,0.06358166189111748
4008,Hyundai i20 Sportz 1.4 CRDi,Kolkata,2013,25500,Diesel,Manual,First,21.9,1396.0,88.76,5.0,3.55,0.06358166189111748
4011,Fiat Punto 1.3 Emotion,Pune,2011,45271,Diesel,Manual,First,20.3,1497.0,98.6,5.0,2.6,0.06586506346025384
4014,Maruti Swift RS VDI,Hyderabad,2013,73212,Diesel,Manual,First,22.9,1248.0,74.0,5.0,5.2,0.05929487179487179
4019,Hyundai i20 Sportz 1.4 CRDi,Jaipur,2013,70933,Diesel,Manual,Second,21.9,1396.0,88.76,5.0,3.9,0.06358166189111748
4020,Maruti Swift VDI BSIV,Kolkata,2013,115195,Diesel,Manual,First,25.2,1248.0,74.0,5.0,3.85,0.05929487179487179
4023,Hyundai Verna 1.6 SX CRDi (O),Kolkata,2014,58000,Diesel,Manual,First,22.32,1582.0,126.32,5.0,5.75,0.07984829329962073
4026,Maruti Alto K10 VXI,Jaipur,2016,51264,Petrol,Manual,First,24.07,998.0,67.1,5.0,3.2,0.06723446893787574
4030,Ford Ecosport 1.5 DV5 MT Trend,Hyderabad,2014,55000,Diesel,Manual,First,22.7,1498.0,89.84,5.0,6.0,0.05997329773030708
4032,Hyundai Grand i10 CRDi Magna,Delhi,2014,42000,Diesel,Manual,First,24.0,1120.0,70.0,5.0,3.5,0.0625
4036,Maruti Ritz LDi,Kochi,2015,35314,Diesel,Manual,First,23.2,1248.0,73.94,5.0,4.27,0.05924679487179487
4040,Skoda Rapid 1.5 TDI Elegance,Mumbai,2015,44000,Diesel,Manual,First,21.14,1498.0,103.52,5.0,5.75,0.06910547396528705
4042,Maruti Celerio VXI AT,Chennai,2014,18500,Petrol,Automatic,First,23.1,998.0,67.04,5.0,3.95,0.06717434869739479
4045,Toyota Etios Cross 1.4 GD,Ahmedabad,2017,42000,Diesel,Manual,First,23.59,1364.0,67.04,5.0,6.25,0.04914956011730206
4054,Hyundai i20 Sportz 1.4 CRDi,Delhi,2017,25500,Diesel,Manual,First,22.54,1396.0,88.73,5.0,7.0,0.06356017191977077
4059,Skoda Rapid 1.5 TDI AT Elegance Plus,Hyderabad,2015,34000,Diesel,Automatic,First,21.66,1498.0,103.52,5.0,7.99,0.06910547396528705
4060,Maruti Celerio VXI AT,Coimbatore,2015,59751,Petrol,Automatic,First,23.1,998.0,67.04,5.0,4.88,0.06717434869739479
4062,Maruti Ciaz ZXi Plus,Mumbai,2015,30000,Petrol,Manual,First,20.73,1373.0,91.1,5.0,6.55,0.0663510560815732
4068,Maruti Swift VXI BSIV,Mumbai,2008,69000,Petrol,Manual,Second,20.4,1197.0,81.8,5.0,2.15,0.0683375104427736
4069,BMW 5 Series 520d Luxury Line,Coimbatore,2014,60280,Diesel,Automatic,First,22.48,1995.0,190.0,5.0,22.45,0.09523809523809523
4082,Volkswagen Polo Diesel Trendline 1.2L,Hyderabad,2013,86300,Diesel,Manual,First,22.07,1199.0,73.9,5.0,4.5,0.06163469557964971
4083,Maruti Baleno RS Petrol,Coimbatore,2018,26731,Petrol,Manual,First,21.1,998.0,100.0,5.0,8.61,0.10020040080160321
4084,Hyundai i20 Sportz 1.4 CRDi,Ahmedabad,2016,74000,Diesel,Manual,First,21.9,1396.0,88.76,5.0,6.5,0.06358166189111748
4087,Maruti Celerio VXI AT Optional,Pune,2017,20000,Petrol,Automatic,First,23.1,998.0,67.04,5.0,4.7,0.06717434869739479
4090,Hyundai Verna 1.6 CRDi SX,Delhi,2015,62542,Diesel,Manual,Second,23.9,1582.0,126.2,5.0,6.5,0.0797724399494311
4093,Maruti Ciaz ZDi,Delhi,2015,46166,Diesel,Manual,Second,26.21,1248.0,88.5,5.0,5.5,0.07091346153846154
4100,Volkswagen Polo Diesel Trendline 1.2L,Chennai,2012,94000,Diesel,Manual,First,22.07,1199.0,73.9,5.0,4.5,0.06163469557964971
4103,Renault Duster 85PS Diesel RxE,Jaipur,2013,61238,Diesel,Manual,First,20.45,1461.0,83.8,5.0,5.25,0.05735797399041752
4106,Maruti Baleno Delta 1.3,Hyderabad,2017,20000,Diesel,Manual,First,27.39,1248.0,74.0,5.0,8.5,0.05929487179487179
4109,Maruti Ciaz VXi Plus,Mumbai,2015,51579,Petrol,Manual,First,20.73,1373.0,91.1,5.0,5.95,0.0663510560815732
4111,Hyundai EON D Lite Plus Option,Mumbai,2016,25350,Petrol,Manual,First,21.1,814.0,55.2,5.0,2.55,0.06781326781326781
4119,Maruti Wagon R VXI,Pune,2014,38958,Petrol,Manual,First,22.5,998.0,67.04,5.0,3.41,0.06717434869739479
4125,Datsun redi-GO S,Chennai,2016,26239,Petrol,Manual,First,22.7,799.0,53.0,5.0,2.75,0.06633291614518148
4129,Ford EcoSport 1.5 TDCi Titanium,Coimbatore,2014,64637,Diesel,Manual,First,22.77,1498.0,98.59,5.0,7.52,0.06581441922563418
4132,Maruti Swift Dzire ZXI,Chennai,2017,28000,Petrol,Manual,First,20.85,1197.0,83.14,5.0,6.25,0.06945697577276524
4135,Maruti Celerio ZXI,Mumbai,2014,21000,Petrol,Manual,First,23.1,998.0,67.04,5.0,3.75,0.06717434869739479
4137,Hyundai i10 Magna 1.2 iTech SE,Kolkata,2012,31000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,2.25,0.06591478696741855
4140,Hyundai EON D Lite Plus,Ahmedabad,2015,20000,Petrol,Manual,First,21.1,814.0,55.2,5.0,2.66,0.06781326781326781
4144,Tata Indigo CS eVX,Pune,2016,52000,Diesel,Manual,Second,25.0,1396.0,69.01,5.0,2.4,0.04943409742120344
4146,Maruti Wagon R LXI BS IV,Pune,2013,32425,Petrol,Manual,First,20.51,998.0,67.04,5.0,3.0,0.06717434869739479
4147,Maruti Dzire VDI,Kochi,2017,54758,Diesel,Manual,First,28.4,1248.0,73.75,5.0,6.67,0.05909455128205128
4150,Hyundai i10 Magna 1.2,Jaipur,2011,40496,Petrol,Manual,First,20.36,1197.0,78.9,5.0,2.65,0.06591478696741855
4159,Honda City i DTEC SV,Hyderabad,2014,90000,Diesel,Manual,First,26.0,1498.0,98.6,5.0,6.75,0.06582109479305741
4161,Maruti Wagon R LXI BS IV,Delhi,2015,13008,Petrol,Manual,First,20.51,998.0,67.04,5.0,3.5,0.06717434869739479
4162,Hyundai EON Era Plus,Hyderabad,2012,60500,Petrol,Manual,First,21.1,814.0,55.2,5.0,2.6,0.06781326781326781
4165,Maruti Wagon R VXI Plus,Kolkata,2018,10000,Petrol,Manual,First,20.51,998.0,67.04,5.0,4.5,0.06717434869739479
4167,Maruti Celerio VXI,Kochi,2017,3923,Petrol,Manual,First,23.1,998.0,67.04,5.0,5.2,0.06717434869739479
4169,Datsun redi-GO T Option,Kochi,2018,6279,Petrol,Manual,First,22.7,799.0,53.64,5.0,3.6,0.06713391739674593
4170,Fiat Grande Punto EVO 1.3 Active,Pune,2014,74500,Diesel,Manual,First,21.2,1248.0,75.0,5.0,3.3,0.06009615384615385
4171,Hyundai Elantra CRDi SX,Kolkata,2013,42000,Diesel,Manual,First,22.7,1582.0,126.24,5.0,5.85,0.07979772439949431
4177,Hyundai Verna 1.6 SX,Hyderabad,2012,65254,Diesel,Manual,First,22.32,1582.0,126.32,5.0,6.55,0.07984829329962073
4178,Hyundai Verna 1.6 SX,Bangalore,2014,95000,Diesel,Manual,Second,22.32,1582.0,126.32,5.0,6.9,0.07984829329962073
4179,Maruti Ritz VDi,Chennai,2009,83000,Diesel,Manual,First,23.2,1248.0,73.94,5.0,2.95,0.05924679487179487
4180,Hyundai Creta 1.6 SX Option Diesel,Coimbatore,2017,101065,Diesel,Manual,First,20.5,1582.0,126.2,5.0,11.45,0.0797724399494311
4181,Maruti Baleno Delta,Kochi,2017,15134,Petrol,Manual,First,21.4,1197.0,83.1,5.0,6.37,0.06942355889724311
4182,Hyundai Verna 1.6 CRDI,Jaipur,2011,72000,Diesel,Manual,First,22.32,1582.0,126.3,5.0,5.0,0.07983565107458912
4183,Tata Indica Vista Quadrajet VX,Chennai,2012,120000,Diesel,Manual,Second,22.3,1248.0,74.0,5.0,2.6,0.05929487179487179
4187,BMW 3 Series 320d Sport,Chennai,2012,58000,Diesel,Automatic,Second,22.69,1995.0,190.0,5.0,15.3,0.09523809523809523
4194,Maruti Baleno RS 1.0 Petrol,Mumbai,2017,16900,Petrol,Manual,First,21.1,998.0,100.0,5.0,6.99,0.10020040080160321
4201,Volkswagen Polo Diesel Trendline 1.2L,Jaipur,2011,77000,Diesel,Manual,First,22.07,1199.0,73.9,5.0,2.9,0.06163469557964971
4205,Honda City i-DTEC SV,Kolkata,2015,39000,Diesel,Manual,First,25.6,1498.0,98.6,5.0,5.49,0.06582109479305741
4206,Volkswagen Polo Diesel Comfortline 1.2L,Coimbatore,2015,46190,Diesel,Manual,First,22.07,1199.0,73.9,5.0,5.86,0.06163469557964971
4212,Maruti Swift VXI BSIV,Coimbatore,2016,57932,Petrol,Manual,First,20.4,1197.0,81.8,5.0,6.39,0.0683375104427736
4213,Maruti Alto 800 LXI,Jaipur,2015,25000,Petrol,Manual,First,22.74,796.0,47.3,5.0,2.75,0.059422110552763814
4217,Honda City i DTEC SV,Ahmedabad,2014,75000,Diesel,Manual,First,26.0,1498.0,98.6,5.0,6.0,0.06582109479305741
4219,Honda City i DTEC VX,Hyderabad,2014,75578,Diesel,Manual,First,25.1,1498.0,98.6,5.0,7.0,0.06582109479305741
4221,Maruti Alto K10 LXI,Kochi,2014,51349,Petrol,Manual,First,24.07,998.0,67.1,5.0,2.93,0.06723446893787574
4230,Hyundai i10 Asta,Kolkata,2011,43000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,2.49,0.06591478696741855
4232,Maruti Wagon R AMT VXI,Jaipur,2017,34000,Petrol,Automatic,First,20.51,998.0,67.0,5.0,4.35,0.06713426853707415
4237,Renault KWID RXT Optional,Mumbai,2016,16000,Petrol,Manual,First,25.17,799.0,53.3,5.0,2.99,0.06670838548185232
4238,Maruti Alto 800 2016-2019 VXI,Kolkata,2016,31006,Petrol,Manual,First,24.7,796.0,47.3,5.0,2.61,0.059422110552763814
4241,Ford Figo 2015-2019 1.5D Titanium Plus MT,Hyderabad,2015,45000,Diesel,Manual,First,25.83,1498.0,99.0,5.0,5.5,0.06608811748998665
4249,Maruti Swift ZDi,Bangalore,2014,98000,Diesel,Manual,First,22.9,1248.0,74.0,5.0,6.1,0.05929487179487179
4252,Hyundai EON Era Plus,Coimbatore,2015,34063,Petrol,Manual,First,21.1,814.0,55.2,5.0,4.01,0.06781326781326781
4258,Hyundai i10 Magna 1.2,Kolkata,2011,38002,Petrol,Manual,First,20.36,1197.0,78.9,5.0,2.15,0.06591478696741855
4260,Skoda Rapid 1.5 TDI Ambition Plus,Bangalore,2014,52000,Diesel,Manual,First,21.14,1498.0,103.6,5.0,6.2,0.0691588785046729
4265,Datsun redi-GO T Option,Coimbatore,2017,27509,Petrol,Manual,First,22.7,799.0,53.64,5.0,3.31,0.06713391739674593
4268,Maruti Swift ZDi,Jaipur,2011,120000,Diesel,Manual,Second,22.9,1248.0,74.0,5.0,3.2,0.05929487179487179
4269,Maruti Celerio ZXI,Kochi,2018,31396,Petrol,Manual,First,23.1,998.0,67.04,5.0,5.53,0.06717434869739479
4275,Maruti Celerio VXI AT,Pune,2015,26725,Petrol,Automatic,First,23.1,998.0,67.04,5.0,4.25,0.06717434869739479
4279,Honda Amaze E i-Dtech,Ahmedabad,2014,59000,Diesel,Manual,First,25.8,1498.0,98.6,5.0,4.75,0.06582109479305741
4280,Renault KWID RXT,Pune,2015,28000,Petrol,Manual,First,25.17,799.0,53.3,5.0,2.65,0.06670838548185232
4281,Renault KWID RXT,Pune,2017,4700,Petrol,Manual,First,25.17,799.0,53.3,5.0,3.0,0.06670838548185232
4283,Hyundai Verna 1.6 SX CRDI (O) AT,Pune,2014,57539,Diesel,Automatic,First,22.32,1582.0,126.32,5.0,7.75,0.07984829329962073
4287,Volkswagen Vento Diesel Trendline,Chennai,2012,130000,Diesel,Manual,First,20.54,1598.0,103.6,5.0,4.75,0.06483103879849812
4294,Hyundai i10 Magna 1.2,Coimbatore,2013,36264,Petrol,Manual,First,20.36,1197.0,78.9,5.0,4.32,0.06591478696741855
4300,Maruti Wagon R VXI AMT,Mumbai,2018,1997,Petrol,Automatic,First,22.5,998.0,67.0,5.0,4.45,0.06713426853707415
4301,Maruti Vitara Brezza ZDi Plus Dual Tone,Pune,2016,47300,Diesel,Manual,First,24.3,1248.0,88.5,5.0,8.85,0.07091346153846154
4303,Volkswagen Vento Diesel Comfortline,Kochi,2013,47910,Diesel,Manual,First,20.54,1598.0,103.6,5.0,4.89,0.06483103879849812
4304,Volkswagen Polo 1.5 TDI Highline,Hyderabad,2015,62000,Diesel,Manual,First,20.14,1498.0,88.8,5.0,6.25,0.05927903871829105
4305,Maruti Swift ZDi,Chennai,2012,65060,Diesel,Manual,First,22.9,1248.0,74.0,5.0,4.8,0.05929487179487179
4310,Tata Manza Aura Quadrajet BS IV,Jaipur,2011,86500,Diesel,Manual,Second,21.12,1248.0,88.8,5.0,1.8,0.07115384615384615
4313,Maruti Wagon R AMT VXI,Hyderabad,2016,35000,Petrol,Automatic,First,20.51,998.0,67.0,5.0,5.5,0.06713426853707415
4314,Datsun GO NXT,Kolkata,2016,6000,Petrol,Manual,First,20.63,1198.0,67.06,5.0,2.7,0.05597662771285476
4324,Honda Jazz 1.5 V i DTEC,Ahmedabad,2016,35000,Diesel,Manual,First,27.3,1498.0,98.6,5.0,5.5,0.06582109479305741
4327,BMW X1 xDrive 20d M Sport,Kolkata,2017,27001,Diesel,Automatic,First,20.68,1995.0,190.0,5.0,29.0,0.09523809523809523
4328,Maruti Swift DDiS VDI,Coimbatore,2019,41075,Diesel,Manual,First,28.4,1248.0,74.0,5.0,8.4,0.05929487179487179
4331,Maruti Swift ZXI,Mumbai,2016,19000,Petrol,Manual,First,20.4,1197.0,81.8,5.0,5.55,0.0683375104427736
4335,Volkswagen Vento Diesel Comfortline,Kochi,2014,52400,Diesel,Manual,First,20.54,1598.0,103.6,5.0,5.36,0.06483103879849812
4336,Maruti Ciaz 1.3 S,Bangalore,2016,23988,Diesel,Manual,First,28.09,1248.0,88.5,5.0,7.75,0.07091346153846154
4346,Maruti Swift ZXI Plus,Ahmedabad,2018,2000,Petrol,Manual,First,22.0,1197.0,81.8,5.0,7.75,0.0683375104427736
4352,Maruti Swift VDI BSIV,Delhi,2014,24000,Diesel,Manual,First,25.2,1248.0,74.0,5.0,5.21,0.05929487179487179
4361,Skoda Rapid 1.5 TDI Ambition,Mumbai,2012,54500,Diesel,Manual,First,21.13,1498.0,108.4,5.0,4.1,0.07236315086782377
4362,Hyundai EON Magna,Jaipur,2016,27886,Petrol,Manual,First,22.0,814.0,55.0,5.0,2.85,0.06756756756756757
4366,Honda City i DTec S,Jaipur,2015,78233,Diesel,Manual,First,26.0,1498.0,98.6,5.0,6.6,0.06582109479305741
4370,Renault KWID 1.0 RXL,Jaipur,2017,31056,Petrol,Manual,First,23.01,999.0,67.0,5.0,3.6,0.06706706706706707
4372,Hyundai i20 Asta Option 1.4 CRDi,Coimbatore,2016,99362,Diesel,Manual,First,22.54,1396.0,88.73,5.0,7.03,0.06356017191977077
4374,Maruti Ciaz ZDi Plus SHVS,Coimbatore,2016,54268,Diesel,Manual,First,28.09,1248.0,88.5,5.0,7.67,0.07091346153846154
4378,Hyundai Xcent 1.1 CRDi S,Mumbai,2016,29000,Diesel,Manual,First,24.4,1120.0,71.0,5.0,5.95,0.06339285714285714
4380,Maruti Ciaz RS ZXi Plus,Coimbatore,2016,60913,Petrol,Manual,First,20.73,1373.0,91.1,5.0,7.19,0.0663510560815732
4383,Hyundai i10 Sportz,Hyderabad,2016,19947,Petrol,Manual,First,20.36,1197.0,78.9,5.0,4.5,0.06591478696741855
4385,Maruti Baleno Zeta 1.3,Delhi,2015,54000,Diesel,Manual,First,27.39,1248.0,74.0,5.0,5.95,0.05929487179487179
4390,Maruti Ritz LXI,Hyderabad,2013,80264,Petrol,Manual,First,21.1,1197.0,85.8,5.0,4.3,0.07167919799498747
4391,Nissan Sunny 2011-2014 Diesel XL,Pune,2013,125600,Diesel,Manual,First,21.64,1461.0,84.8,5.0,3.75,0.05804243668720054
4393,Toyota Etios VXD,Pune,2012,111000,Diesel,Manual,First,23.59,1364.0,67.1,5.0,4.75,0.04919354838709677
4399,Maruti Swift Dzire AMT ZDI,Chennai,2019,65000,Diesel,Automatic,First,26.59,1248.0,74.0,5.0,6.75,0.05929487179487179
4401,Tata Tiago 1.2 Revotron XZ WO Alloy,Hyderabad,2017,16500,Petrol,Manual,First,23.84,1199.0,84.0,5.0,5.0,0.07005838198498748
4406,Volkswagen Vento Diesel Trendline,Chennai,2011,99807,Diesel,Manual,First,20.54,1598.0,103.6,5.0,3.75,0.06483103879849812
4408,Maruti Wagon R LXI,Mumbai,2010,12000,Petrol,Manual,First,22.5,998.0,67.04,5.0,2.45,0.06717434869739479
4410,Honda City i DTEC SV,Kolkata,2014,26000,Diesel,Manual,First,26.0,1498.0,98.6,5.0,5.5,0.06582109479305741
4413,Maruti Alto 800 LXI,Kochi,2016,51639,Petrol,Manual,First,22.74,796.0,47.3,5.0,3.04,0.059422110552763814
4415,Ford Ecosport 1.5 DV5 MT Trend,Bangalore,2013,90000,Diesel,Manual,First,22.7,1498.0,89.84,5.0,6.25,0.05997329773030708
4422,Hyundai i10 Sportz,Pune,2014,90000,Petrol,Manual,Second,20.36,1197.0,78.9,5.0,2.8,0.06591478696741855
4430,Datsun Redi GO Sport,Bangalore,2017,12000,Petrol,Manual,First,22.7,799.0,53.0,5.0,3.1,0.06633291614518148
4431,Hyundai EON Era Plus,Kochi,2013,57759,Petrol,Manual,First,21.1,814.0,55.2,5.0,3.84,0.06781326781326781
4432,Maruti Alto 800 VXI,Kolkata,2016,24300,Petrol,Manual,First,22.74,796.0,47.3,5.0,2.44,0.059422110552763814
4434,Hyundai i10 Asta,Mumbai,2015,75915,Petrol,Manual,First,20.36,1197.0,78.9,5.0,3.9,0.06591478696741855
4438,Maruti Alto 800 2016-2019 LXI Optional,Jaipur,2019,3000,Petrol,Manual,First,24.7,796.0,47.3,5.0,3.5,0.059422110552763814
4439,Hyundai i20 Sportz 1.4 CRDi,Hyderabad,2015,72495,Diesel,Manual,First,21.9,1396.0,88.76,5.0,7.0,0.06358166189111748
4442,Tata Indica V2 eLS,Hyderabad,2016,80103,Diesel,Manual,First,25.0,1396.0,69.0,5.0,1.8,0.0494269340974212
4454,Maruti Swift ZDi,Jaipur,2013,92000,Diesel,Manual,Second,22.9,1248.0,74.0,5.0,4.35,0.05929487179487179
4455,Fiat Avventura MULTIJET Emotion,Hyderabad,2015,57266,Diesel,Manual,First,20.5,1248.0,91.72,5.0,6.5,0.07349358974358974
4459,Maruti Celerio VXI AT,Pune,2015,50000,Petrol,Automatic,First,23.1,998.0,67.04,5.0,3.9,0.06717434869739479
4462,Maruti Celerio VXI AT,Hyderabad,2014,44000,Petrol,Automatic,First,23.1,998.0,67.04,5.0,4.3,0.06717434869739479
4469,Toyota Corolla Altis Diesel D4DG,Hyderabad,2010,156210,Diesel,Manual,First,21.43,1364.0,87.2,5.0,5.99,0.06392961876832845
4470,Honda Amaze S Diesel,Kolkata,2013,46500,Diesel,Manual,First,27.4,1498.0,98.6,5.0,3.3,0.06582109479305741
4472,Maruti Wagon R VXI,Jaipur,2017,39867,Petrol,Manual,First,22.5,998.0,67.04,5.0,4.5,0.06717434869739479
4479,Hyundai i10 Sportz,Coimbatore,2015,41008,Petrol,Manual,Second,20.36,1197.0,78.9,5.0,4.87,0.06591478696741855
4480,Hyundai Xcent 1.1 CRDi SX Option,Jaipur,2014,65000,Diesel,Manual,First,24.4,1120.0,71.0,5.0,6.0,0.06339285714285714
4483,Maruti Baleno Zeta Automatic,Pune,2017,33000,Petrol,Automatic,First,21.4,1197.0,83.1,5.0,7.25,0.06942355889724311
4485,Volkswagen Vento 1.5 TDI Comfortline,Kolkata,2012,34000,Diesel,Manual,First,20.64,1498.0,108.5,5.0,3.4,0.07242990654205607
4489,Honda Amaze S i-Dtech,Kochi,2015,60334,Diesel,Manual,First,25.8,1498.0,98.6,5.0,5.43,0.06582109479305741
4492,Maruti Alto 800 LXI,Kolkata,2017,2196,Petrol,Manual,First,22.74,796.0,47.3,5.0,2.75,0.059422110552763814
4495,Maruti Dzire AMT ZDI Plus,Kochi,2018,64035,Diesel,Automatic,First,28.4,1248.0,73.75,5.0,8.55,0.05909455128205128
4498,Hyundai i10 Sportz 1.2,Coimbatore,2014,47439,Petrol,Manual,First,20.36,1197.0,78.9,5.0,4.49,0.06591478696741855
4508,Maruti Ritz LDi,Coimbatore,2011,88539,Diesel,Manual,First,23.2,1248.0,73.94,5.0,3.77,0.05924679487179487
4520,Volkswagen Vento 1.5 TDI Highline,Coimbatore,2016,62767,Diesel,Manual,First,20.34,1498.0,103.2,5.0,9.75,0.06889185580774367
4532,Maruti Wagon R VXI AMT,Kolkata,2017,17000,Petrol,Automatic,First,22.5,998.0,67.0,5.0,3.95,0.06713426853707415
4540,Volkswagen Polo Diesel Comfortline 1.2L,Pune,2010,84000,Diesel,Manual,Second,22.07,1199.0,73.9,5.0,2.89,0.06163469557964971
4541,BMW 3 Series 320d,Mumbai,2011,51000,Diesel,Automatic,First,22.69,1995.0,190.0,5.0,10.5,0.09523809523809523
4543,Maruti Alto K10 VXI AGS,Chennai,2017,5500,Petrol,Automatic,First,24.07,998.0,67.1,5.0,4.25,0.06723446893787574
4544,Maruti Ritz ZXI,Coimbatore,2016,40052,Petrol,Manual,First,21.1,1197.0,85.8,5.0,6.17,0.07167919799498747
4547,Honda Amaze S i-Dtech,Jaipur,2013,63000,Diesel,Manual,Second,25.8,1498.0,98.6,5.0,4.25,0.06582109479305741
4548,Honda City i DTEC SV,Kolkata,2014,45000,Diesel,Manual,First,26.0,1498.0,98.6,5.0,4.75,0.06582109479305741
